TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
3008.0,0,1,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3312.0,0,1,1,Jewish,783.5,3290.7000000000003,325.87407337486627,393.45101000566365,369.87846265181554,283.38826694355305,213.4299163048267,147.99280095651628,181.7812692719149,230.54848656472223,246.66617267635775,245.87236800704798,190.99630608520548,127.2158265684979,97.01673588823864,88.35391101881568,68.33622805361524,79.8981656283431,764.25,0.0,356.08333333333337,408.1666666666667,0.0,0.0,0,0.0,0.0,0.0,1304.3724329696051
3311.0,0,1,1,Jewish,1462.5,6142.5,608.2844062676987,734.4251463092316,690.424060789126,528.9793751179914,398.39343024353417,276.24693222578816,339.3173022465546,430.34736643383053,460.4330281291298,458.9512931848215,356.5183122522182,237.4641306399849,181.09377949782896,164.9235416273362,127.55805172739284,149.13984330753254,578.1429110817444,0.0,0.0,0.0,0.0,578.1429110817444,0,2168.0359165565415,0.0,0.0,2434.773048140457
3601.0,0,1,1,Arab,179.44050368615248,807.4822665876861,88.75207738919923,87.81383583421604,88.25044329049535,87.29362269481946,76.81504374411642,65.8162516540168,53.77703328512396,45.695150583783864,46.512628374264224,41.00394280886805,33.72095885731559,28.53740650404229,21.858241375003743,14.993285839037842,11.732664197462702,14.909680155920533,92.151175177078,0.0,14.666666666666666,0.0,0.0,77.48450851041133,0,290.5669069140425,0.0,0.0,197.7433470181305
3009.0,0,1,1,Jewish,983.1924772704677,4129.408404535965,408.93036053561326,493.73078903897385,464.1502514149722,355.6160972630715,267.82729819447496,185.71207222799296,228.11228647967323,289.30891848950404,309.5345569527673,308.5384334310218,239.67598127558605,159.6396217892682,121.74361824461013,110.87287894208534,85.75324230676912,100.26199794958109,256.22301067529685,0.0,83.78184661357358,172.44116406172327,0.0,0.0,0,0.0,0.0,0.0,1636.8208853282624
3007.0,0,1,1,Jewish,255.8075227295323,1074.3915954640358,106.39571082553465,128.45912978300095,120.76285034073871,92.52437847791413,69.68344373491912,48.31866214995684,59.35037162868999,75.27254271495144,80.53485969816737,80.27568776965776,62.359019668344494,41.53511862983697,31.67531700175576,28.846962477586175,22.311322541258054,26.086218021723436,293.88395060159974,0.0,108.95148671975974,83.80883593827673,0.0,101.12362794356328,0,379.2136047883623,0.0,0.0,425.86889699380697
